ID,Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
F013S031,2,"F Di Cara, MH Bülow, AJ Simmonds, ...",Dysfunctional peroxisomes compromise gut structure and host defense by increased cell death and Tor-dependent autophagy,2018.0,Molecular biology of …,Am Soc Cell Biol,https://www.molbiolcell.org/doi/abs/10.1091/mbc.E18-07-0434,"https://scholar.google.com/scholar?cites=14691565458398453466&as_sdt=400005&sciodt=0,14&hl=en",32,2019-04-26,,,,,,,,,2,2.0,1,4,1.0
F013S032,1,KA Robbins,Metabolic lipid regulation during developmental stress: fatty acid dynamics in fasting northern elephant seals.,2014.0,,beardocs.baylor.edu,http://beardocs.baylor.edu/xmlui/handle/2104/9099,"https://scholar.google.com/scholar?cites=1756598416818881178&as_sdt=400005&sciodt=0,14&hl=en",33,2019-04-26,,,,,,,,,1,0.2,1,1,5.0
F013S033,1,"V Meganck, BM Goddeeris, S De Campeneere, ...","Effect of β-hydroxybutyric acid, parity, and body condition score on phenotype and proliferative capacity of colostral mononuclear leukocytes of high-yielding …",2015.0,Journal of dairy …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0022030215005184,"https://scholar.google.com/scholar?cites=2676873857904396049&as_sdt=400005&sciodt=0,14&hl=en",34,2019-04-26,HTML,,,,,,,,1,0.25,0,4,4.0
F013S034,1,"G Kováč, C Tóthová, O Nagy, ...",Acute Phase Proteins in Dairy Cows and Sows During the Periparturient Period,2011.0,Acute Phase Proteins as …,intechopen.com,https://www.intechopen.com/download/pdf/21677,"https://scholar.google.com/scholar?cites=1093758933880742069&as_sdt=400005&sciodt=0,14&hl=en",35,2019-04-26,PDF,,,,,,,,1,0.13,0,4,8.0
F013S035,1,于洪志,高脂饮食对大鼠肺组织 CTGF 的影响,2013.0,,cnki.com.cn,http://www.cnki.com.cn/Article/CJFDTotal-JYXN201305003.htm,"https://scholar.google.com/scholar?cites=15065289493835926017&as_sdt=400005&sciodt=0,14&hl=en",36,2019-04-26,,,,,,,,,1,0.17,1,1,6.0
F013S036,1,NY Matsunaga,"Avaliação do controle e da gravidade da asma de acordo com o nível de atividade física habitual, a função pulmonar ea qualidade de vida em crianças e …",2015.0,,repositorio.unicamp.br,http://repositorio.unicamp.br/handle/REPOSIP/313711,"https://scholar.google.com/scholar?cites=778190709236114634&as_sdt=400005&sciodt=0,14&hl=en",37,2019-04-26,,,,,,,,,1,0.25,1,1,4.0
F013S037,0,"S Gao, W Yang, H Yu, R Liu, Z Dong, ...","Significant changes in ITIH4, AHSG, ORM1, and CD46 content in milk fat globule membrane proteins of ketotic dairy cows",2017.0,Journal of Dairy …,cambridge.org,https://www.cambridge.org/core/journals/journal-of-dairy-research/article/significant-changes-in-itih4-ahsg-orm1-and-cd46-content-in-milk-fat-globule-membrane-proteins-of-ketotic-dairy-cows/2B819477056C4FDB020440CEDB864F38,,38,2019-04-26,,,,,,,,,0,0.0,0,6,2.0
F013S038,0,"G Kováč, C Tóthová, O Nagy",Relationships between mediators of the acute phase response and altered energetic metabolism in dairy cows after calving,2013.0,Farm animal proteomics 2013,Springer,https://link.springer.com/chapter/10.3920/978-90-8686-776-9_62,,39,2019-04-26,,,,,,,,,0,0.0,0,3,6.0
F013S039,0,"C Bove, V Jain, N Younes, ...",What You Eat Could Affect Your Sleep: Dietary Findings in Patients With Newly Diagnosed Obstructive Sleep Apnea,2018.0,American Journal of …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1559827618765097,,40,2019-04-26,,,,,,,,,0,0.0,0,4,1.0
F013S040,0,"JR Chapman, GK Rangan",Are nonesterified fatty acids protective in chronic allograft nephropathy?,2013.0,Transplantation,journals.lww.com,https://journals.lww.com/transplantjournal/Fulltext/2013/06150/Are_Nonesterified_Fatty_Acids_Protective_in.3.aspx,,41,2019-04-26,HTML,,,,,,,,0,0.0,0,2,6.0
F013S041,0,"S Lin, J Hou, F Xiang, X Zhang, L Che, Y Lin, S Xu, ...",Reproductive stage associated changes in plasma fatty acid profile and proinflammatory cytokine expression in rat mammary glands,2016.0,Animal Nutrition,Elsevier,https://www.sciencedirect.com/science/article/pii/S2405654515300706,,42,2019-04-26,HTML,,,,,,,,0,0.0,0,8,3.0
F013S042,0,L Wood,Airway Inflammation is Augmented by Obesity and Fatty Acids in Asthma,,researchgate.net,,https://www.researchgate.net/profile/Hayley_Scott/publication/49826434_Airway_inflammation_is_augmented_by_obesity_and_fatty_acids_in_asthma/links/55db9ef608ae9d65949365ac/Airway-inflammation-is-augmented-by-obesity-and-fatty-acids-in-asthma.pdf,,43,2019-04-26,PDF,,,,,,,,0,0.0,0,1,
F013S043,0,"P Zhuang, Y Zhang, W He, X Chen, J Chen, ...",Dietary Fats in Relation to Total and Cause-Specific Mortality in a Prospective Cohort of 521 120 Individuals With 16 Years of Follow-Up,2019.0,Circulation …,Am Heart Assoc,https://www.ahajournals.org/doi/abs/10.1161/CIRCRESAHA.118.314038,,44,2019-04-26,,,,,,,,,0,0.0,0,6,1.0
F013S044,0,SL Appleton,An epidemiological investigation of the role of phenotype in the association of obesity and asthma.,2010.0,,digital.library.adelaide.edu.au,https://digital.library.adelaide.edu.au/dspace/handle/2440/65309,,45,2019-04-26,,,,,,,,,0,0.0,0,1,9.0
F013S045,0,"GB McCallum, IB Masters, CA Byrnes, MD Chatfield, ...",Antibiotics for bronchiectasis exacerbations in children: rationale and study protocol for a randomised placebo-controlled trial,,,,,,46,2019-04-26,CITATION,,,,,,,,0,0.0,0,5,
F013S046,0,"于洪志, 吴琦, 杜钟珍, 孙昕, 王承志, 李莉",高脂饮食致大鼠肺纤维化及 N-乙酰半胱氨酸的抑制作用,2013.0,中华医学杂志,,,,47,2019-04-26,CITATION,,,,,,,,0,0.0,0,6,6.0
F013S047,0,MB Grotta,Efeito da obesidade na atividade eosinofílica em crianças e adolescentes asmáticos atópicos,2011.0,,repositorio.unicamp.br,http://repositorio.unicamp.br/handle/REPOSIP/309997,,48,2019-04-26,,,,,,,,,0,0.0,0,1,8.0
F013S048,0,石井聡,脂肪酸摂取と呼吸器疾患 (特集 生活習慣と呼吸器疾患),2011.0,呼吸と循環,ci.nii.ac.jp,https://ci.nii.ac.jp/naid/40018929601/,,49,2019-04-26,CITATION,,,,,,,,0,0.0,0,1,8.0
F013S049,0,"ADOCE DA GRAVIDADE, DEA DA ASMA",NATASHA YUMI MATSUNAGA,,taurus.unicamp.br,,http://taurus.unicamp.br/bitstream/REPOSIP/313711/1/Matsunaga_NatashaYumi_M.pdf,,50,2019-04-26,PDF,,,,,,,,0,0.0,0,2,
F047S000,11,"AS Fulton, AM Hill, MT Williams, PRC Howe, ...",Paucity of evidence for a relationship between long-chain omega-3 fatty acid intake and chronic obstructive pulmonary disease: a systematic review,2015,Nutrition …,academic.oup.com,https://academic.oup.com/nutritionreviews/article-abstract/73/9/612/1832683,"https://scholar.google.com/scholar?cites=1100312922144751577&as_sdt=400005&sciodt=0,14&hl=en",1,2019-04-26,,,,,,,,,11,2.75,2,5,4
F047S001,3,"仇华, 顾健",社区慢性病管理与干预,2014,,cnki.com.cn,http://www.cnki.com.cn/Article/CJFDTotal-JWSG201401085.htm,"https://scholar.google.com/scholar?cites=4648255399700682107&as_sdt=400005&sciodt=0,14&hl=en",2,2019-04-26,,,,,,,,,3,0.6,2,2,5
F047S002,1,"金晓涛, 李伯京, 王世平","社区运动干预对高血压, 糖尿病的辅助疗效分析",2016,心血管康复医学杂志,cnki.com.cn,http://www.cnki.com.cn/Article/CJFDTotal-XXGK201601005.htm,"https://scholar.google.com/scholar?cites=13348669234205187439&as_sdt=400005&sciodt=0,14&hl=en",3,2019-04-26,,,,,,,,,1,0.33,0,3,3
F047S003,0,"LF Ying, LF Chiat, TX Hao",The Calming Effect of Imee Ooi's Buddhist Music: from Mantra to Music and Meditation,2012,,academia.edu,http://www.academia.edu/download/34716807/Om_Mani_Padme_Hum.pdf,,4,2019-04-26,PDF,,,,,,,,0,0.0,0,3,7
F062S000,10,"吉川雅則, 木村弘",Bedside Teaching 呼吸器疾患における栄養管理の実際,2007.0,呼吸と循環,ci.nii.ac.jp,https://ci.nii.ac.jp/naid/40015607111/,"https://scholar.google.com/scholar?cites=936913904224906747&as_sdt=400005&sciodt=0,14&hl=en",1,2019-04-26,CITATION,,,,,,,,10,0.83,5,2,12.0
F063S001,11,"I Uchmanowicz, B Jankowska-Polanska, ...",The influence of frailty syndrome on acceptance of illness in elderly patients with chronic obstructive pulmonary disease,2016.0,… journal of chronic …,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5047726/,"https://scholar.google.com/scholar?cites=5673375569326690441&as_sdt=400005&sciodt=0,14&hl=en",1,2019-04-26,HTML,,,,,,,,11,3.67,4,3,3.0
F064S002,1,黄淑萍,肺纤维化模型大鼠的药物治疗研究进展,2012.0,天津药学,cnki.com.cn,http://www.cnki.com.cn/Article/CJFDTotal-TJYA201206028.htm,"https://scholar.google.com/scholar?cites=5047354114232836424&as_sdt=400005&sciodt=0,14&hl=en",1,2019-04-26,,,,,,,,,1,0.14,1,1,7.0
F065S003,1,RB Costello,Nutrition Care During Complex Emergencies in the Community,2013.0,Nutrition Today,journals.lww.com,https://journals.lww.com/nutritiontodayonline/FullText/2013/09000/Nutrition_Care_During_Complex_Emergencies_in_the.8.aspx?casa_token=Kt9b_ABPPKAAAAAA:E0NF7yUACIUmnzUBXg_6m9DuSes7ZdEZx1A-BYr72i3uf-zIUbUubC2QoiSQvm_2Uni6YKGn5UEJVgYgVzAzH_Z0-Q,"https://scholar.google.com/scholar?cites=5276206115836099566&as_sdt=400005&sciodt=0,14&hl=en",1,2019-04-26,HTML,,,,,,,,1,0.17,1,1,6.0
F066S004,0,"塩谷隆信, 佐竹將宏, 川越厚良",包括的呼吸リハビリテーション: 現状と将来展望 (特集 呼吸リハビリテーション: 新しいチーム医療の展開),2013.0,総合リハビリテーション,ci.nii.ac.jp,https://ci.nii.ac.jp/naid/40019567920/,,1,2019-04-26,CITATION,,,,,,,,0,0.0,0,3,6.0
F067S005,0,"J Wang, W Feng, S Zhang, L Chen, Y Sheng, ...",Ameliorative effect of Atractylodes macrocephala essential oil combined with Panax ginseng total saponins on 5-fluorouracil induced diarrhea is associated with gut …,2019.0,Journal of …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0378874118322505,,1,2019-04-26,,,,,,,,,0,0.0,0,6,1.0
F068S006,0,GOB Content,Elephant Journal,,,,,,1,2019-04-26,CITATION,,,,,,,,0,0.0,0,1,
F069S007,0,"李标, 林伟民, 田树红, 李凡, 李富",科罗索酸的抗肿瘤作用及其对 CAM 和 YS M 血管生成的影响,2014.0,中国生化药物杂志,cnki.com.cn,http://www.cnki.com.cn/Article/CJFDTotal-SHYW201404011.htm,,1,2019-04-26,,,,,,,,,0,0.0,0,5,5.0
F070S008,0,"滕向龙, 郭景泉, 邹武军","ω-3 多不饱和脂肪酸对结直肠癌根治术患者的炎症, 营养, 免疫功能及预后的影响机制研究",2016.0,中国现代医生,cnki.com.cn,http://www.cnki.com.cn/Article/CJFDTotal-ZDYS201629004.htm,,1,2019-04-26,,,,,,,,,0,0.0,0,3,3.0
F071S009,0,"俞发荣, 连秀珍, 张红梅, 谢明仁, 李登楼",十八烯酸对人肾癌 A498 细胞毒性作用的实验研究,2014.0,中国临床研究,cnki.com.cn,http://www.cnki.com.cn/Article/CJFDTotal-ZGCK201404005.htm,,1,2019-04-26,,,,,,,,,0,0.0,0,5,5.0
F072S010,0,"金艳, 丁玉文",肺纤维化模型大鼠的药物治疗研究进展,2016.0,世界最新医学信息文摘,cnki.com.cn,http://www.cnki.com.cn/Article/CJFDTotal-WMIA201678032.htm,,1,2019-04-26,,,,,,,,,0,0.0,0,2,3.0
F073S011,1,"殷宗宝, 向群, 计超, 谢斌, 侯宇",ω-3 鱼油脂肪乳对慢性阻塞性肺疾病大鼠的干预作用,2014.0,中华临床营养杂志,,,"https://scholar.google.com/scholar?cites=1901442818973148986&as_sdt=400005&sciodt=0,14&hl=en",1,2019-04-26,CITATION,,,,,,,,1,0.2,0,5,5.0
F101S012,24,"A Joy, JF Sherry Jr, G Troilo, ...",Re-thinking the relationship between self and other: Levinas and narratives of beautifying the body,2010.0,Journal of Consumer …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1469540510376902?casa_token=mM8QU0tTwO0AAAAA:JfYnxvbvom1zx5Xgxonf7kPPXlPK9LeLl0DbYvgDK7bBL5Y3dplNcB1PDnsslUCbUhqYw3Lxofxscw,"https://scholar.google.com/scholar?cites=7194311303858251103&as_sdt=400005&sciodt=0,14&hl=en",1,2019-04-26,,,,,,,,,24,2.67,6,4,9.0
F035S000,9,"P Almagro, S Yun, A Sangil, ...",Palliative care and prognosis in COPD: a systematic review with a validation cohort,2017,… journal of chronic …,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5473497/,"https://scholar.google.com/scholar?cites=2260080721241754646&as_sdt=400005&sciodt=0,14&hl=en",1,2019-04-26,HTML,,,,,,,,9,4.5,2,4,2
F035S001,4,"AJ Cruz-Jentoft, L Rexach Cano",Pronóstico vital en cuidados paliativos:¿ una realidad esquiva o un paradigma erróneo?,2013,Medicina Clínica,medes.com,https://medes.com/publication/79737,"https://scholar.google.com/scholar?cites=17279407858342789814&as_sdt=400005&sciodt=0,14&hl=en",2,2019-04-26,CITATION,,,,,,,,4,0.67,2,2,6
F035S002,3,"汪为民, 崔磊, 庄沂, 吴龙传, 徐新华",慢性阻塞性肺疾病患者合并焦虑/抑郁状况的研究进展,2014,,cnki.com.cn,http://www.cnki.com.cn/Article/CJFDTotal-XYZL201409072.htm,"https://scholar.google.com/scholar?cites=15643761751842857413&as_sdt=400005&sciodt=0,14&hl=en",3,2019-04-26,,,,,,,,,3,0.6,1,5,5
F035S003,2,"王玉, 赵明, 姜丹丹, 郑丽新",COPD 终末期患者的姑息护理,2012,中华现代护理杂志,airitilibrary.com,http://www.airitilibrary.com/Publication/alDetailedMesh?docid=xdhl201211048,"https://scholar.google.com/scholar?cites=4237087608530673587&as_sdt=400005&sciodt=0,14&hl=en",4,2019-04-26,,,,,,,,,2,0.29,1,4,7
F035S004,2,"吉梅, 王爱红","COPD 患者焦虑, 抑郁情绪研究进展",2014,中华现代护理杂志,,,"https://scholar.google.com/scholar?cites=14899889682705443341&as_sdt=400005&sciodt=0,14&hl=en",5,2019-04-26,CITATION,,,,,,,,2,0.4,1,2,5
F035S005,1,"刘瑞平, 王萍",慢性阻塞性肺疾病合并焦虑抑郁现状,2016,国际呼吸杂志,,,"https://scholar.google.com/scholar?cites=572736208281609625&as_sdt=400005&sciodt=0,14&hl=en",6,2019-04-26,CITATION,,,,,,,,1,0.33,1,2,3
F035S006,0,"S Kwan, S Yennurajalingam",Palliative Care in End-Stage Chronic Obstructive Pulmonary Disease,2016,HOSPICE AND PALLIATIVE …,books.google.com,https://books.google.com/books?hl=en&lr=&id=S4iMCwAAQBAJ&oi=fnd&pg=PA435&ots=GhdUa0ld9x&sig=pTgCSPGjj_tODQHcdOZwgsJDnzI,,7,2019-04-26,,,,,,,,,0,0.0,0,2,3
F035S007,0,"AK Winthereik, MA Neergaard, ...","Development, modelling, and pilot testing of a complex intervention to support end-of-life care provided by Danish general practitioners",2018,BMC family …,bmcfampract.biomedcentral.com,https://bmcfampract.biomedcentral.com/articles/10.1186/s12875-018-0774-x,,8,2019-04-26,HTML,,,,,,,,0,0.0,0,3,1
F035S008,0,Ι Βέρρου-Κατσαρού,Η διαχείριση ασθενούς με χρόνια αποφρακτική πνευμονοπάθεια στην πρωτοβάθμια φροντίδα υγείας,2014,,ir.lib.uth.gr,http://ir.lib.uth.gr/bitstream/handle/11615/41669/12612.pdf?sequence=1&isAllowed=y,,9,2019-04-26,PDF,,,,,,,,0,0.0,0,1,5
F035S009,0,"王锐英, 许建英, 刘虎",慢性阻塞性肺疾病稳定期患者情绪障碍的相关因素分析,2016,中国药物与临床,airitilibrary.com,http://www.airitilibrary.com/Publication/alDetailedMesh?docid=zgywylc201604003,,10,2019-04-26,,,,,,,,,0,0.0,0,3,3
F035S010,0,"SA Steindal, E Kive, T Schjelderup, LW Sørbye",Trygg hjemme med kols. Utvikling og utprøving av modell for ambulant oppfølging av pasienter med alvorlig kols i hjemmet,2014,,brage.bibsys.no,https://brage.bibsys.no/xmlui/handle/11250/191738,,11,2019-04-26,,,,,,,,,0,0.0,0,4,5
F035S011,0,"住谷充弘, 西村美沙子, 角田尚子, 杉谷新, ...",一般呼吸器内科病棟における非がん慢性呼吸器疾患患者死亡例の検討,2018,日本呼吸ケア …,jstage.jst.go.jp,https://www.jstage.jst.go.jp/article/jsrcr/27/2/27_157/_article/-char/ja/,,12,2019-04-26,,,,,,,,,0,0.0,0,5,1
F050S000,26,"MM Ciccone, P Scicchitano, M Gesualdo, ...",The role of omega-3 polyunsaturated fatty acids supplementation in childhood: a review,2013,Recent patents on …,ingentaconnect.com,https://www.ingentaconnect.com/content/ben/prc/2013/00000008/00000001/art00006,"https://scholar.google.com/scholar?cites=15686915880770130809&as_sdt=400005&sciodt=0,14&hl=en",1,2019-04-26,,,,,,,,,26,4.33,7,4,6
F050S001,4,"G Jackowski, R Macsweeney, N Shaikh, ...",Omega 3 formulations for treatment of risk factors for cardiovascular disease and protection against sudden death,2012,US Patent App. 13 …,Google Patents,https://patents.google.com/patent/US20120302639A1/en,"https://scholar.google.com/scholar?cites=9343543426911546584&as_sdt=400005&sciodt=0,14&hl=en",2,2019-04-26,,,,,,,,,4,0.57,1,4,7
F050S002,0,"G Jackowski, R Macsweeney, N Shaikh, ...",Statin and omega 3 fatty acids for reduction of apolipoprotein-B levels,2015,US Patent …,Google Patents,https://patents.google.com/patent/US8951514B2/en,,3,2019-04-26,,,,,,,,,0,0.0,0,4,4
F052S000,1,"V Van der Spek, A Bernard",Nutrition et bien-être mental: pourquoi et comment notre alimentation influence notre cerveau?,2009,,De Boeck Supérieur,,"https://scholar.google.com/scholar?cites=16602015351153499068&as_sdt=400005&sciodt=0,14&hl=en",1,2019-04-26,CITATION,,,,,,,,1,0.1,1,2,10
F052S001,0,M Borrel,Le guide Hachette anti-âge,2011,,books.google.com,https://books.google.com/books?hl=en&lr=&id=Q9TZBgAAQBAJ&oi=fnd&pg=PT2&ots=Rs-cFg8DbF&sig=XHvG1pDs_-WSPTauuT_38le1vI4,,2,2019-04-26,BOOK,,,,,,,,0,0.0,0,1,8
F052S002,0,"A Bernard, JP Curtay, V Van der Spek",Nutrition et bien-etre mental: Pourquoi et comment notre alimentation influence notre cerveau,2011,,De Boeck Supérieur,,,3,2019-04-26,CITATION,,,,,,,,0,0.0,0,3,8
F052S003,0,H Compper-Grosgogeat,"Méthode Bio-Nutrimab (La): Combattre le stress nutritionnel, perdre du poids et rajeunir",2012,,books.google.com,https://books.google.com/books?hl=en&lr=&id=p2P05Vax9jcC&oi=fnd&pg=PA17&ots=FOAQz5XsWz&sig=0d0seQx0AgeWo10ndEY4DLEb6lA,,4,2019-04-26,BOOK,,,,,,,,0,0.0,0,1,7
F052S004,0,"H Compper, Y Rougier","Gardez votre jeunesse, commencez à vivre",2018,,Odile Jacob,,,5,2019-04-26,CITATION,,,,,,,,0,0.0,0,2,1
F033S000,11,"AS Fulton, AM Hill, MT Williams, PRC Howe, ...",Paucity of evidence for a relationship between long-chain omega-3 fatty acid intake and chronic obstructive pulmonary disease: a systematic review,2015.0,Nutrition …,academic.oup.com,https://academic.oup.com/nutritionreviews/article-abstract/73/9/612/1832683,"https://scholar.google.com/scholar?cites=1100312922144751577&as_sdt=400005&sciodt=0,14&hl=en",1,2019-04-26,,,,,,,,,11,2.75,2,5,4.0
F033S001,10,"IS Sehgal, S Dhooria, R Agarwal",Chronic obstructive pulmonary disease and malnutrition in developing countries,2017.0,Current opinion in …,ingentaconnect.com,https://www.ingentaconnect.com/content/wk/mcp/2017/00000023/00000002/art00007,"https://scholar.google.com/scholar?cites=15568451719517002048&as_sdt=400005&sciodt=0,14&hl=en",2,2019-04-26,,,,,,,,,10,5.0,3,3,2.0
